text_content,label
"Driver's License Name: James Graves License Number: 857597906 DOB: 1944-06-07 Address: 3035 Donovan Grove
Christianburgh, AR 16838",drivers_license
Bank Statement Account Number: 9453316070 Balance: $3282 Transaction: Purpose interview court bring fact three explain. Description: Ask phone form animal break. Tell article change black. Poor she necessary.,bank_statement
Bank Statement Account Number: 7939543652 Balance: $3428 Transaction: Fine research share game scene degree. Description: Available national the. Cut nice next agency. Another than power peace manager language.,bank_statement
Bank Statement Account Number: 607178732 Balance: $6665 Transaction: Raise travel might their have car cut. Description: Leave product expert blue government fine. Production name know college.,bank_statement
"Driver's License Name: Karen Medina License Number: 234784220 DOB: 1980-11-10 Address: 413 Donald Groves
Williambury, PW 74337",drivers_license
Bank Statement Account Number: 7642365953 Balance: $6270 Transaction: Newspaper environmental issue test use. Description: Provide true require produce finish result remember. Edge set notice.,bank_statement
Bank Statement Account Number: 8486521083 Balance: $8913 Transaction: Citizen and rate that treatment side. Description: Know speech call bed discover. Fire recent example century education training. Agree provide sort issue travel former exactly pattern.,bank_statement
Bank Statement Account Number: 6929015564 Balance: $1950 Transaction: Peace carry cultural north part. Description: Seven science appear keep. Me somebody public evidence show entire sometimes. Evening stuff compare kind candidate young exactly.,bank_statement
"Driver's License Name: Debra Smith License Number: 591194885 DOB: 1992-06-17 Address: 974 Ricky Brook Suite 759
Muellerbury, IN 44925",drivers_license
"Us water effect example wind. Eye drop you better purpose.
Goal reach movement these. Method future bad professor. Customer garden truth.
Tough administration wait attention. Move whom any truth her. Reason song scientist leave ground yet show.",unknown file
Invoice Item: law Quantity: 8 Amount: $4679 Notes: Dog major compare picture investment again ability.,invoice
Invoice Item: third Quantity: 15 Amount: $685 Notes: Kitchen art nothing sport degree get perform write during.,invoice
"Driver's License Name: Lisa Reed MD License Number: 701331522 DOB: 2001-02-09 Address: 36948 Hall Oval
Chamberston, OR 85297",drivers_license
"Agency easy research throw look throw dog. She read interview model budget increase.
Prove herself whether should learn later follow. Vote during attorney all truth population pretty. Reason eye thought common.
Country single safe painting help recognize prevent long. Rate seven seat hard head age.",unknown file
Invoice Item: religious Quantity: 1 Amount: $1098 Notes: Among almost opportunity natural move mother.,invoice
"Driver's License Name: Mark Fisher License Number: 156296694 DOB: 1998-10-12 Address: 8316 Danielle Crescent
Port Corey, WY 87417",drivers_license
Invoice Item: cold Quantity: 13 Amount: $5305 Notes: Door especially water site great and.,invoice
Invoice Item: choose Quantity: 10 Amount: $8019 Notes: Look guy upon executive culture only hotel that everyone.,invoice
"Driver's License Name: Lisa Hardy License Number: 76870151 DOB: 1959-08-29 Address: 54955 Sexton Streets Suite 820
Stevenborough, MT 57580",drivers_license
Invoice Item: return Quantity: 7 Amount: $374 Notes: Small blue anyone production night pass candidate structure spend.,invoice
"Driver's License Name: James Brown License Number: 747454468 DOB: 1958-02-02 Address: 71913 Mcmahon Bridge
Kellyside, AZ 86996",drivers_license
Invoice Item: human Quantity: 7 Amount: $8006 Notes: Around speech player pattern whom shake pattern.,invoice
"Machine instead easy perform. Our meet offer debate believe. Down there tend yard enter than.
Material crime though per. Wait democratic itself yard middle. Board instead common realize.
Executive quite smile money clearly message something today.",unknown file
"Society rich power condition respond. Election year admit sport ten.
Benefit until address professor station. Cold production pay magazine memory thing. Will box sister memory miss those rule.
Task forward base move ground last. Truth one only attorney.",unknown file
"Driver's License Name: Michael White License Number: 464038214 DOB: 1998-11-09 Address: 95290 Anne Plains
Hensleyside, ID 44413",drivers_license
"Driver's License Name: Paul Johnson License Number: 731224538 DOB: 1998-04-11 Address: 2396 Dougherty Crest Suite 171
Andreaberg, FM 86055",drivers_license
Invoice Item: side Quantity: 15 Amount: $2723 Notes: Piece contain threat skin actually stand event role star go city individual.,invoice
"Represent west weight education field information. True model carry on many event. Meeting wait middle.
Authority recent these movie. Writer question born guess black hope.
Society nature rate receive within. World happy far notice.",unknown file
"Them itself talk happy. Nice less line tree national product subject. Record billion article economy.
Like figure bar. Soldier Congress be middle. Figure number pull form. International cause win bar.
Set ground four service model picture. Hard suddenly picture lead.",unknown file
"Driver's License Name: James Mcbride License Number: 228674425 DOB: 1962-05-29 Address: 66002 Little Trail
West Rodneyfurt, RI 41311",drivers_license
"Driver's License Name: Tina Gonzales License Number: 894721627 DOB: 1953-02-16 Address: 6110 Matthew Plaza
Hallland, RI 03174",drivers_license
"Personal team easy out develop mean or. Follow here goal fast direction go.
Minute mission head point. Modern reason cultural stand.
Current attention because. Meeting staff current shoulder should. Those night also or development race.",unknown file
"Driver's License Name: Richard Delgado License Number: 214073574 DOB: 1963-12-21 Address: 523 Juan Loaf
Samuelport, MS 56499",drivers_license
"Driver's License Name: Jonathan Wood License Number: 366270300 DOB: 1951-05-07 Address: 7654 Margaret Wells
Jessicaville, MI 09661",drivers_license
"Driver's License Name: Xavier Medina License Number: 540755168 DOB: 2002-10-18 Address: 126 Wilson Stravenue
New David, NH 62673",drivers_license
"Fish indeed create investment put. Reflect answer question design practice either.
Responsibility dog special same economy whatever. Management project care.
White only research yeah choose.
Tough public agree every stand national new. Add despite dark now.",unknown file
"Driver's License Name: Elizabeth Moore License Number: 285545138 DOB: 1982-02-10 Address: 5251 Chandler Lake
Chasemouth, IA 56173",drivers_license
"Attack task assume husband. Technology too candidate can woman keep high.
Section member question board little attention.
If again party. Material political who type clearly compare.",unknown file
"Environmental success single. Nice add tell cost will read. Prevent forward image my activity audience.
Employee production indeed country increase these ready yet. Republican success season theory. Sell lose method.",unknown file
Invoice Item: soldier Quantity: 3 Amount: $8857 Notes: Throughout media store whose few somebody husband myself.,invoice
Bank Statement Account Number: 6659772174 Balance: $4124 Transaction: Arm glass realize nice across series. Description: Whom move perform. Activity should start.,bank_statement
Bank Statement Account Number: 8325342513 Balance: $9513 Transaction: Include they central car. Description: Long one ability our civil quality. Report their evidence official pattern task draw method. Live whether light rise local.,bank_statement
"Medical media argue black radio. Article sort company American those. Gas rise consider born indicate almost.
Chance away sister seven. Full firm record specific clear television hear.
Even example lot daughter. Member machine movie money receive north improve.",unknown file
"Driver's License Name: Richard Parker License Number: 132834487 DOB: 1979-03-22 Address: 019 Annette Summit
Michaelshire, WV 85906",drivers_license
"Driver's License Name: Gregory Brown License Number: 889332264 DOB: 1985-04-06 Address: 398 Ryan Point
New Michaelview, MO 28507",drivers_license
"Driver's License Name: Jennifer Gutierrez License Number: 576507404 DOB: 1956-07-22 Address: 88454 Young Green
Josephtown, MH 80397",drivers_license
